context,requests,variant,aggregate_decode_tokens_per_second_median,aggregate_decode_tokens_per_second_minimum,aggregate_decode_tokens_per_second_maximum,mean_request_ttft_seconds_median,mean_request_ttft_seconds_minimum,mean_request_ttft_seconds_maximum,mean_request_tpot_seconds_median,mean_request_tpot_seconds_minimum,mean_request_tpot_seconds_maximum,generation_seconds_median,generation_seconds_minimum,generation_seconds_maximum
1024,2,stock,41.49799070740656,26.916753196539972,45.21681465591821,0.5633969897171482,0.5600879795383662,0.5645012914901599,0.07303912796279682,0.06877250593554761,0.09391297321833139,1.0850136040244251,1.055487958015874,1.2724108330439776
1024,2,contiguous,44.85055904975259,34.58030320031382,46.912638687685174,0.5633310625562444,0.5595876874867827,0.5711372710065916,0.06960858632477798,0.06720055355357804,0.08226096127847476,1.0617523125838488,1.043232124997303,1.1526929999236017
1024,2,dynamic,41.25162811382675,34.28833137004863,44.48772591275808,0.5628671353915706,0.5568066665437073,0.5648223333992064,0.07336131246328087,0.06954243150539696,0.08281792565581522,1.0882840413833037,1.053810124984011,1.1550526670180261
1024,2,block8,14.765091525882083,13.076429233864221,15.211484451094565,0.6039178647915833,0.6002431034576148,0.6121101456228644,0.1585273675404356,0.15475363693466143,0.17259420241628376,1.7485313125653192,1.720708667067811,1.8894809170160443
1024,2,block16,20.810348453366526,12.269125456925973,21.55674746256051,0.5825667812023312,0.5753909589257091,0.6824588534655049,0.12114403271282623,0.11662935114665224,0.19124024115236743,1.4666064785560593,1.417525916127488,2.0481629581190646
1024,2,block32,28.311699461159392,18.558528178755978,28.888221342920247,0.5757582809892483,0.5665277086663991,0.5780583960004151,0.09516488989382715,0.0935033094969445,0.13197110721375793,1.2545473335776478,1.2460660000797361,1.5213808747939765
1024,4,stock,44.99388250750749,39.133958503004806,46.929127589015415,0.9428716091788374,0.92666306294268,0.9659111974178813,0.1636435543020655,0.1591742216842249,0.18025953874790243,2.1195751869818196,2.070676124887541,2.2616536249406636
1024,4,contiguous,44.82442444904331,36.80512661943067,48.35667189664046,0.9384670416475274,0.9300977293169126,0.9472952397190966,0.16463065626781567,0.15691780954200243,0.1850732068248492,2.12458243756555,2.0595830001402646,2.275354207959026
1024,4,dynamic,42.11203876307836,31.64210369402198,44.411271063879056,0.9403385205660015,0.9270185108180158,0.9621674483059905,0.1698336599718979,0.1657427589359161,0.20014531843064884,2.160357479006052,2.1321012498810887,2.3640572079457343
1024,4,block8,14.956813324593053,12.896240840053352,15.241336007094485,1.0097810571314767,0.9952033755835146,1.014514104812406,0.33855609374586493,0.3333063631019156,0.381851784169807,3.488278020522557,3.4250530840363353,3.7942986669950187
1024,4,block16,20.38308064802247,17.93401818315764,22.1432344443023,0.9836455627228133,0.9793894894537516,1.0166050001862459,0.2689877827485491,0.2544275372139444,0.2975587262106793,2.9466273334110156,2.8345517918933183,3.185333666857332
1024,4,block32,28.47893364430068,25.89967152770368,30.301741790817122,0.9698142138367984,0.9462769579840824,1.0237140731769614,0.21434533334104344,0.20783248809831484,0.232246604174309,2.5474528544582427,2.4581166659481823,2.649711749982089
1024,8,stock,46.28541374257027,38.148533592011034,50.70875293687654,1.9330584791459842,1.6540503595315386,2.0013511558645405,0.3684625866714798,0.32954789511027877,0.3907189069806399,4.540568124619313,4.0307439169846475,4.802928083110601
1024,8,contiguous,48.59103749799081,45.96405344197713,50.72610801201577,1.8182502159615979,1.6532415206893347,1.9659486567834392,0.3529454077319575,0.3349793958352945,0.3737444315546392,4.404671832919121,4.073254958027974,4.569570125080645
1024,8,dynamic,42.6864365251466,39.611317482334414,48.07464275378897,1.7777119742531795,1.6435906713595614,3.444888843630906,0.3870890315967179,0.3384500275341062,0.5053130759125841,4.563940624939278,4.082471082918346,6.2890009169932455
1024,8,block8,14.005408376366287,10.435741919736952,15.583491487376957,2.3085533362755086,1.7769953960378189,3.99370420811465,0.8055589333941628,0.678242613112421,1.0838046465900593,8.719604750047438,6.746696584159508,10.561107625020668
1024,8,block16,19.271714217887062,13.086863806213541,21.619824839562718,2.0072782212373568,1.7137838280468713,5.118825828511035,0.6275287187870293,0.536374132423329,0.7864316064099381,6.423773458576761,5.627351332921535,9.890985583886504
1024,8,block32,30.243115645630233,14.215835176236356,31.143143130333215,1.9488218983460683,1.683420775923878,2.063563244882971,0.4529309222478852,0.43099904907285236,0.7340364724472498,5.246500833076425,4.839908165857196,7.328016458079219
2048,1,stock,33.34670087829791,4.202735455401584,34.88165665056218,1.130491687450558,1.015608916990459,1.7677440838888288,0.03000450001231262,0.02867123215193195,0.23794561900597597,1.366756853996776,1.220989917172119,3.4333634169306606
2048,1,contiguous,34.294647681573025,32.952470718399525,34.81793128151051,1.0256196251139045,1.006335125071928,1.1954991251695901,0.029164047562517226,0.02872260713151523,0.030349482150216187,1.2271593125769868,1.2177863749675453,1.4017746660392731
2048,1,dynamic,20.36099134708572,8.521560917907662,33.414509413106245,1.0411647501168773,1.0058107080403715,3.0635794589761645,0.0634875743583377,0.029929315438494086,0.11735212500207126,1.731080041383393,1.2306432500481606,3.273084667045623
2048,1,block8,8.949891002239099,8.45494148166142,9.417169684212094,1.0808385415002704,1.0732205838430673,4.177669791970402,0.11181465178794628,0.10619097016751766,0.11827582140852298,1.8966833960730582,1.816557375015691,4.9394917918834835
2048,1,block16,11.956679026920902,8.9619615930648,14.601007912069857,1.2452160835964605,1.0400933749042451,2.995699374936521,0.083702955345091,0.06849004171921738,0.11159534529516739,1.8468151669949293,1.5195236669387668,3.776866792002693
2048,1,block32,19.819639205790445,8.404147026326246,21.259350789284774,1.0336826664861292,1.018413082929328,1.0438838340342045,0.05058247614319303,0.047039803583174944,0.11899075600584703,1.3975635835668072,1.361040374962613,1.8638969578314573
2048,2,stock,30.538432431422375,25.515858899861673,34.469503567277975,1.578614896046929,1.5359733541263267,1.602186271105893,0.13949558932134615,0.1303339137063761,0.15012751779119882,2.5814429169986397,2.4623853750526905,2.6269300000276417
2048,2,contiguous,33.64121568631609,31.506940364258195,34.82300120977869,1.5910790209309198,1.5297908964566886,1.6088945209048688,0.13311508624714666,0.1279218957892486,0.13821738101874612,2.536043478990905,2.4383269590325654,2.5886364590842277
2048,2,dynamic,31.717912171245622,23.790312166588134,34.29742789851168,1.5895738335093483,1.531000291928649,1.6023081874009222,0.13688136160739564,0.12831487499975733,0.15615953571562255,2.56818633293733,2.4434837920125574,2.7157047919463366
